,index,geo_index,height_mean,height_std,area_mean,area_std,Site,Year,0
959,624,357000_5179000,6.050851625498901,2.0939836497422304,28.45610606069729,30.70164979385783,NOGP,2019,1320
960,625,357000_5180000,6.774077756449579,2.6737734050150035,22.242636854332023,19.97805922247368,NOGP,2019,1297
961,626,357000_5183000,5.620014996395888,2.1730044169192277,18.251285850982615,13.357127371174181,NOGP,2019,4184
962,627,357000_5184000,6.473070634522583,2.799824508281712,22.139771675496227,19.734927025519433,NOGP,2019,3241
963,628,357000_5187000,7.435642965089935,3.765924722434593,28.270050545451554,29.3135786371717,NOGP,2019,3759
964,629,358000_5179000,5.27007263913066,2.2249391577040196,21.141322580757564,22.555585666873245,NOGP,2019,620
965,630,358000_5180000,5.855289029243923,2.4292851660245303,18.78156852533793,15.612137964115917,NOGP,2019,1919
966,631,358000_5182000,6.434746650208927,2.774214384841722,20.01953623197958,17.025745226048517,NOGP,2019,5865
967,632,358000_5183000,6.014849466252511,2.4615491644205165,21.65376996810829,20.684075502350293,NOGP,2019,1878
968,633,358000_5184000,6.176202434607749,2.773039836297311,24.524522251374556,22.202909460306817,NOGP,2019,1528
969,634,358000_5186000,7.248448045564077,4.111140431062974,31.431418355282222,31.3728522029386,NOGP,2019,1678
970,635,359000_4303000,18.867302359559755,9.166600916297442,26.622574436190106,21.8235223520056,SERC,2019,13300
971,636,359000_4306000,22.547504960665147,9.139229849583806,25.852158679534888,20.718590656212726,SERC,2019,18780
972,637,359000_4308000,25.130426476326377,9.142459711560349,26.843714343351156,22.169526686015736,SERC,2019,14899
973,638,359000_4309000,22.01745946917683,9.865513004769669,26.93339712343769,22.654301444305123,SERC,2019,16408
974,639,359000_4310000,22.234515992473934,8.747879299238233,28.209026823669394,24.562423763675067,SERC,2019,16739
975,640,360000_4302000,19.198003767944527,8.565331368948264,25.241926945252757,22.971320657458772,SERC,2019,18096
976,641,360000_4303000,21.877135700873193,8.537063846492835,25.245572723367587,22.400326000745647,SERC,2019,18316
977,642,360000_4304000,20.724011404059866,9.147389080241691,24.077061431355027,21.916546472634067,SERC,2019,15790
978,643,360000_4310000,19.125500522972256,8.572681529183939,25.898446429681883,23.034716483696375,SERC,2019,17463
979,644,361000_4301000,19.629490667727033,8.900439786689212,25.744154107484484,24.826502967827615,SERC,2019,18844
980,645,361000_4303000,20.11396195106279,8.576625289643774,24.189671189783212,22.008604860664818,SERC,2019,19677
981,646,361000_4307000,23.294513080252184,8.436289880580835,24.26019185505744,22.179175421349914,SERC,2019,25488
982,647,361000_4309000,19.072612770758667,7.474027598793647,23.562522568288507,20.249339632605935,SERC,2019,19718
983,648,362000_4301000,20.347650230112816,7.787604290651516,23.360979168655867,22.24997258682714,SERC,2019,21794
984,649,362000_4302000,16.705632089640197,7.746947363041737,23.601392734161504,23.92420364237897,SERC,2019,16543
985,650,362000_4304000,20.217787264645303,7.36061216293573,23.468456493472246,21.96682364701789,SERC,2019,22261
986,651,362000_4305000,21.907143279146258,7.98074496503385,23.957706594698298,22.261192287760128,SERC,2019,20729
987,652,362000_4306000,20.59867920587371,9.088724198946275,24.74226163985956,24.08246053023772,SERC,2019,21564
988,653,362000_4310000,22.714688480703316,7.799832612638293,24.66650693060736,22.31534262724972,SERC,2019,24457
989,654,363000_4301000,21.04961684268848,8.476084331300003,21.74690175875461,22.20428362343635,SERC,2019,22119
990,655,363000_4304000,21.78296607926145,7.671470169586443,20.93963975598658,21.15068797548811,SERC,2019,34088
991,656,363000_4305000,18.525245695676706,8.028763963624257,20.49404947876058,20.676349306051556,SERC,2019,28295
992,657,363000_4306000,19.02791820487957,8.430288594525491,20.55817007412645,21.300957197929076,SERC,2019,24848
993,658,363000_4308000,19.582392420324204,9.204179531384316,23.025116449061546,24.76779381083681,SERC,2019,21898
994,659,363000_4310000,20.921285051282084,8.392071879876042,23.21696187619188,24.635518597268312,SERC,2019,24604
995,660,364000_4302000,16.63931469818747,7.915856070414424,22.585631001900854,24.248703670722676,SERC,2019,14683
996,661,364000_4307000,20.42431562632668,9.103803496463984,22.155756822715475,23.63153587248409,SERC,2019,20923
997,662,365000_4306000,20.600183376343832,8.642354010451763,20.204562627206915,20.327074275667197,SERC,2019,30969
998,663,365000_4309000,17.729688766090238,7.425122552324799,21.96277102405823,23.055977382025507,SERC,2019,21963
999,664,365000_4310000,11.454479080258912,6.053124365440145,30.56069062031841,35.836454291416665,SERC,2019,11077
1000,665,366000_4301000,18.43506178179888,8.202820780219644,22.83905495074036,23.583204744354255,SERC,2019,11756
1001,666,366000_4303000,19.09283528607175,7.927742162114106,22.232521533428073,22.021224933938456,SERC,2019,21130
1002,667,366000_4310000,9.65659729402402,5.17206689984444,26.835039735210103,29.49159651296775,SERC,2019,4530
1003,668,367000_4303000,19.597235455808967,8.295473872956958,23.30473886919822,23.1108811296538,SERC,2019,17137
1004,669,367000_4305000,17.277437911092264,7.623436113808791,24.99802740189285,25.36775430836229,SERC,2019,6058
1005,670,367000_4306000,16.809256159597545,8.25796783775911,26.091192723459915,26.673439809924396,SERC,2019,13138
1006,671,367000_4310000,18.85080135595086,7.675961368966416,23.516393576045914,24.457742799479412,SERC,2019,4919
1007,672,368000_4308000,17.291125001757344,6.966401473035848,23.37745008115816,21.24070681396511,SERC,2019,21585
1008,673,368000_4310000,10.29189622041909,5.306552609840098,33.752608426420196,31.809398997093712,SERC,2019,1614
1009,674,382000_3520000,8.399452194608507,3.773803138858956,16.249725340326446,10.48315153347147,LENO,2019,41870
1010,675,382000_3522000,13.858398116197282,5.770880462250121,20.92676026072722,15.113831824712,LENO,2019,27459
1011,676,382000_3523000,11.444254413279879,4.054039198334273,18.095976888702154,13.57524693975165,LENO,2019,30894
1012,677,382000_3525000,11.570747783009963,5.062465891463417,17.648389981553148,12.604068575104554,LENO,2019,33099
1013,678,382000_3526000,9.410531660278199,4.532124521430464,16.4863668375686,11.366399643328025,LENO,2019,16187
1014,679,383000_3521000,10.107415650438904,5.142058273089853,17.934445691463644,12.536352105356096,LENO,2019,40095
1015,680,383000_3524000,12.054020048058385,5.447848117372961,19.550886742963407,15.30850965780163,LENO,2019,38523
1016,681,384000_3518000,11.603351305884374,5.778266488664235,19.271246896189485,16.006427938577446,LENO,2019,24164
1017,682,384000_3521000,11.098970678621564,6.578475794630847,20.101570036714598,16.217562307042527,LENO,2019,31305
1018,683,384000_3522000,13.998495914297497,6.923837451919153,20.968178484417468,16.79299348769632,LENO,2019,36541
1019,684,385000_3518000,13.319920584980377,5.369822886668536,19.703561488028384,15.674071067175827,LENO,2019,33413
1020,685,385000_3522000,9.858626446382146,4.5680303892218515,17.839996661641287,12.788460262901278,LENO,2019,41937
1021,686,385000_3523000,11.828641257150032,5.377630663045484,18.730379397470536,13.308696681025035,LENO,2019,30074
1022,687,385000_3524000,13.536179151591456,5.322635276731083,18.755701975714825,14.2853738844408,LENO,2019,37252
1023,688,386000_3518000,13.768615769321453,4.964790663415578,21.188020786235242,15.927800956488417,LENO,2019,24343
1024,689,386000_3523000,11.253685080255128,4.768714559343576,17.28459440464796,11.944301337633052,LENO,2019,29882
1025,690,386000_7080000,3.4666995767315227,0.4753650963499517,36.336666667810356,48.08030429173872,HEAL,2019,3
1026,690,386000_7080000,3.4666995767315227,0.4753650963499517,36.336666667810356,48.08030429173872,HEAL,2018,9
1027,691,386000_7081000,3.309633041117317,0.36859164739617195,15.114315789564195,13.806657248032426,HEAL,2019,49
1028,691,386000_7081000,3.309633041117317,0.36859164739617195,15.114315789564195,13.806657248032426,HEAL,2018,46
1029,692,386000_7082000,4.321927384373874,1.2981158206649268,6.48978405318971,5.826672557893656,HEAL,2019,2827
1030,692,386000_7082000,4.321927384373874,1.2981158206649268,6.48978405318971,5.826672557893656,HEAL,2018,2591
1031,693,386000_7083000,4.663038547519366,1.3741707911451173,6.123978658542956,7.049172372266133,HEAL,2018,1178
1032,693,386000_7083000,4.663038547519366,1.3741707911451173,6.123978658542956,7.049172372266133,HEAL,2019,1446
1033,694,386000_7084000,4.864976819604338,1.5886397739009077,6.039902521736483,4.941445524594786,HEAL,2018,4537
1034,694,386000_7084000,4.864976819604338,1.5886397739009077,6.039902521736483,4.941445524594786,HEAL,2019,4901
1035,695,386000_7085000,4.597970344990616,1.3314375172237995,5.500469438672569,4.224916981161657,HEAL,2019,12821
1036,695,386000_7085000,4.597970344990616,1.3314375172237995,5.500469438672569,4.224916981161657,HEAL,2018,11229
1037,696,386000_7087000,4.837823650893475,1.3826699602224783,5.894763052249335,4.689741014728982,HEAL,2019,643
1038,696,386000_7087000,4.837823650893475,1.3826699602224783,5.894763052249335,4.689741014728982,HEAL,2018,602
1039,697,386000_7089000,4.692062158716987,1.1759754516583993,5.084934157312069,5.962717044948618,HEAL,2018,20319
1040,697,386000_7089000,4.692062158716987,1.1759754516583993,5.084934157312069,5.962717044948618,HEAL,2019,20460
1041,698,386000_7090000,4.855182924908163,1.3641904564632892,5.708649698368111,6.106628111694627,HEAL,2018,13008
1042,698,386000_7090000,4.855182924908163,1.3641904564632892,5.708649698368111,6.106628111694627,HEAL,2019,13512
1043,699,387000_3519000,16.628402272250316,8.132292826460313,23.27000474225341,20.75345231232747,LENO,2019,27413
1044,700,387000_3521000,17.317604333637757,8.245520587507217,23.457643660091243,19.939944236611154,LENO,2019,31846
1045,701,387000_3524000,12.219752146993171,5.124105226341951,20.552523963571634,17.561213503694507,LENO,2019,33071
1046,702,387000_3525000,11.201289587423537,4.923002790736961,20.19816436216228,17.064086303341472,LENO,2019,23071
1047,703,387000_7081000,3.372339530206208,0.38725038042367194,19.747878787735964,20.20087653522118,HEAL,2019,51
1048,703,387000_7081000,3.372339530206208,0.38725038042367194,19.747878787735964,20.20087653522118,HEAL,2018,48
1049,704,387000_7082000,4.162981523377032,0.9333336455641623,8.50126789373285,13.43140138133555,HEAL,2019,268
1050,704,387000_7082000,4.162981523377032,0.9333336455641623,8.50126789373285,13.43140138133555,HEAL,2018,221
1051,705,387000_7085000,4.689710909954517,1.4737173392996914,5.22843955016223,3.8588591230251486,HEAL,2018,4947
1052,705,387000_7085000,4.689710909954517,1.4737173392996914,5.22843955016223,3.8588591230251486,HEAL,2019,5723
1053,706,387000_7088000,4.304710877146052,1.162688618015939,4.945598871263443,4.558609514247494,HEAL,2019,5395
1054,706,387000_7088000,4.304710877146052,1.162688618015939,4.945598871263443,4.558609514247494,HEAL,2018,4173
1055,707,388000_3518000,12.33040507046197,8.174462454696817,23.76965062207386,23.141466869971104,LENO,2019,7957
1056,708,388000_3519000,16.578330424884225,8.5072692890871,24.43233563182623,24.579009733100705,LENO,2018,21048
1057,708,388000_3519000,16.578330424884225,8.5072692890871,24.43233563182623,24.579009733100705,LENO,2019,20718
1058,709,388000_3520000,18.659357558452903,7.270276550518125,24.42978427151145,24.997285338525398,LENO,2018,27908
1059,709,388000_3520000,18.659357558452903,7.270276550518125,24.42978427151145,24.997285338525398,LENO,2019,27393
1060,710,388000_3521000,16.970545861432107,7.769105849319373,23.991261159517475,24.516479119083286,LENO,2018,23459
1061,710,388000_3521000,16.970545861432107,7.769105849319373,23.991261159517475,24.516479119083286,LENO,2019,24370
1062,711,388000_3522000,15.752010519812067,8.614178117709749,23.880113364175482,24.462642537847938,LENO,2018,24034
1063,711,388000_3522000,15.752010519812067,8.614178117709749,23.880113364175482,24.462642537847938,LENO,2019,26070
1064,712,388000_3524000,13.2461219753761,4.724810164952196,20.990998626617,17.801340112509404,LENO,2019,35679
1065,713,388000_3526000,7.875032368218308,4.276800449700708,16.11457285305634,17.118154142366865,LENO,2018,44247
1066,713,388000_3526000,7.875032368218308,4.276800449700708,16.11457285305634,17.118154142366865,LENO,2019,40595
1067,714,388000_7081000,3.3698670248649,0.3381086394651121,11.221184573151808,13.309925407064915,HEAL,2019,190
1068,714,388000_7081000,3.3698670248649,0.3381086394651121,11.221184573151808,13.309925407064915,HEAL,2018,173
1069,715,388000_7082000,4.018932512883752,0.9352758049558375,9.33429090922619,13.262348081730902,HEAL,2019,275
1070,715,388000_7082000,4.018932512883752,0.9352758049558375,9.33429090922619,13.262348081730902,HEAL,2018,275
1071,716,388000_7084000,5.0726909991530365,1.63852356510299,6.0863827404205795,3.830417459389455,HEAL,2019,9343
1072,716,388000_7084000,5.0726909991530365,1.63852356510299,6.0863827404205795,3.830417459389455,HEAL,2018,9406
1073,717,388000_7085000,5.104372030733337,1.703854267924104,5.828325228344703,4.215153262733067,HEAL,2019,4208
1074,717,388000_7085000,5.104372030733337,1.703854267924104,5.828325228344703,4.215153262733067,HEAL,2018,4223
1075,718,388000_7087000,4.349537580091609,1.0881138405118769,5.127055555586422,4.287320524150413,HEAL,2018,1993
1076,718,388000_7087000,4.349537580091609,1.0881138405118769,5.127055555586422,4.287320524150413,HEAL,2019,2147
1077,719,388000_7090000,4.289863064702839,1.0799625689739654,5.513279930383032,6.426002097381591,HEAL,2018,5660
1078,719,388000_7090000,4.289863064702839,1.0799625689739654,5.513279930383032,6.426002097381591,HEAL,2019,5825
1079,720,389000_3518000,17.54913186145557,8.244301245235494,26.25401598779469,25.819434349610855,LENO,2019,21016
1080,721,389000_3519000,17.930017758097485,8.196955965403655,23.429487708471775,24.96892719431362,LENO,2018,35169
1081,721,389000_3519000,17.930017758097485,8.196955965403655,23.429487708471775,24.96892719431362,LENO,2019,33659
1082,722,389000_3520000,17.687414773232096,7.62784031271921,21.965112724924502,22.732097538924503,LENO,2018,39814
1083,722,389000_3520000,17.687414773232096,7.62784031271921,21.965112724924502,22.732097538924503,LENO,2019,35369
1084,723,389000_3521000,18.599424710773814,8.296847051890733,23.893614704745055,25.639960013484583,LENO,2019,29645
1085,723,389000_3521000,18.599424710773814,8.296847051890733,23.893614704745055,25.639960013484583,LENO,2018,31342
1086,724,389000_3522000,15.829548030700957,7.136805217744001,22.154173622683757,22.361265181898276,LENO,2018,19268
1087,724,389000_3522000,15.829548030700957,7.136805217744001,22.154173622683757,22.361265181898276,LENO,2019,19068
1088,725,389000_3523000,15.711266078217736,7.858388702733553,22.735944743479,22.879704463705618,LENO,2018,20666
1089,725,389000_3523000,15.711266078217736,7.858388702733553,22.735944743479,22.879704463705618,LENO,2019,20017
1090,726,389000_3525000,13.700130065085226,7.583297475809553,18.976018188806442,21.06494568294094,LENO,2019,29762
1091,726,389000_3525000,13.700130065085226,7.583297475809553,18.976018188806442,21.06494568294094,LENO,2018,35113
1092,727,389000_3526000,12.012249626815343,5.761070756355619,20.293817948410602,21.059143242971892,LENO,2018,37887
1093,727,389000_3526000,12.012249626815343,5.761070756355619,20.293817948410602,21.059143242971892,LENO,2019,33785
1094,728,389000_7080000,3.612056175004469,0.688117760814676,7.027432432590743,12.883545847518034,HEAL,2018,25
1095,728,389000_7080000,3.612056175004469,0.688117760814676,7.027432432590743,12.883545847518034,HEAL,2019,49
1096,729,389000_7081000,3.2977246334158545,0.29956382669472925,16.645297029669923,19.600813572349843,HEAL,2019,128
1097,729,389000_7081000,3.2977246334158545,0.29956382669472925,16.645297029669923,19.600813572349843,HEAL,2018,74
1098,730,389000_7082000,5.213486262164472,1.921637161812769,6.247428789445464,6.435757201055744,HEAL,2019,4118
1099,730,389000_7082000,5.213486262164472,1.921637161812769,6.247428789445464,6.435757201055744,HEAL,2018,3746
1100,731,389000_7085000,4.528074222301352,1.3478099876133034,5.954538968147201,4.294098536492076,HEAL,2019,921
1101,731,389000_7085000,4.528074222301352,1.3478099876133034,5.954538968147201,4.294098536492076,HEAL,2018,901
